athlete_number,athlete_relative_age,athlete_gender_marker,athlete_sport,club_division,active_minutes,contributing_seconds,total_distance_m,total_high_intensity_distance_m,total_sprint_distance_m,high_intensity_events,sprint_events,avg_speed_kph,max_speed_kph,acceleration_events,deceleration_events,max_acceleration,max_deceleration,metres_per_minute,percentage_max_speed_kph,session_load
1042,24,Male,association_football,DI,69,4140,4268.34,18.81,7.57,3,1,3.57,25.06,30,15,5.52,5.93,61.86,14.25,410.36
1043,25,Male,association_football,DI,87,5220,4570.95,0.0,0.0,0,0,3.34,18.33,44,30,5.99,6.15,52.54,18.23,411.39
1043,25,Male,american_football,DI,77,4620,1490.37,0.0,0.0,0,0,1.15,18.78,38,13,7.61,4.75,19.36,6.1,134.13
1043,25,Male,american_football,DI,44,2640,2062.64,54.61,0.0,11,0,2.68,25.39,61,40,6.83,5.24,46.88,10.54,256.11
1043,25,Male,association_football,DI,95,5700,3083.28,0.0,0.0,0,0,1.4,18.57,23,7,5.58,4.71,32.46,7.53,277.5
1043,25,Male,american_football,DI,60,3600,1328.44,126.34,0.0,8,0,1.27,22.19,19,3,5.3,3.78,22.14,5.71,250.25
1044,27,Male,association_football,DI,100,6000,10744.49,288.17,31.32,25,4,6.22,24.27,46,64,4.64,6.42,107.44,25.63,1293.88
1044,27,Male,association_football,DI,97,5820,8277.96,159.07,4.82,18,1,4.18,25.46,108,95,6.16,6.2,85.34,16.4,927.88
1044,27,Male,american_football,DI,91,5460,3942.87,159.34,51.59,21,2,2.13,28.54,63,32,5.97,8.53,43.33,7.46,549.18
1044,27,Male,association_football,DI,10,600,1186.42,66.91,0.0,10,0,9.05,25.91,13,20,6.02,4.74,118.64,34.93,187.77
1044,27,Male,association_football,DI,95,5700,5469.69,204.73,0.0,19,0,3.52,23.09,52,34,6.4,5.02,57.58,15.26,713.83
1044,27,Male,association_football,DI,105,6300,342.59,0.0,0.0,0,0,0.17,12.67,3,1,3.66,2.86,3.26,1.35,30.83
1045,23,Male,american_football,DI,62,3720,2236.2,162.28,0.0,18,0,2.16,21.47,53,25,6.97,5.37,36.07,10.05,382.68
1045,23,Male,association_football,DI,96,5760,4288.16,33.14,0.0,5,0,2.92,26.31,58,54,9.54,8.16,44.67,11.1,425.9
1045,23,Male,association_football,DI,124,7440,4494.39,70.34,29.96,6,2,2.28,26.69,52,40,5.22,6.08,36.25,8.55,489.11
1045,23,Male,association_football,DI,67,4020,5101.39,57.36,0.0,7,0,4.38,19.39,69,60,5.93,4.93,76.14,22.58,525.49
1045,23,Male,association_football,DI,55,3300,6108.48,98.39,0.0,9,0,6.88,26.69,48,33,6.2,5.04,111.06,25.76,656.39
1045,23,Male,association_football,DI,293,17580,5764.69,70.4,854.62,6,17,1.01,42.18,0,0,0.0,0.0,19.67,2.4,663.21
1046,26,Male,american_football,DI,106,6360,4816.69,29.37,0.0,4,0,2.1,21.51,47,17,5.22,5.07,45.44,9.76,468.89
1046,26,Male,american_football,DI-FCS,77,4620,2420.35,169.76,0.0,15,0,1.64,22.79,30,37,8.11,10.0,31.43,7.2,401.52
1046,26,Male,association_football,DI,120,7200,5613.35,233.13,70.91,26,5,2.95,30.92,66,39,5.78,7.86,46.78,9.56,785.05
1046,26,Male,association_football,DI,92,5520,1177.91,39.88,13.89,4,1,0.88,30.9,12,8,6.61,3.95,12.8,2.86,154.35
1046,26,Male,american_football,DI-FCS,85,5100,1966.89,130.45,69.53,18,5,1.8,26.7,31,32,8.82,6.91,23.14,6.73,348.59
1046,26,Male,association_football,DI,105,6300,9155.41,202.33,33.14,19,2,5.56,25.69,71,45,7.05,5.15,87.19,21.65,1052.82
1047,34,Male,association_football,DI,91,5460,5629.35,130.79,26.41,19,2,4.21,23.35,81,91,6.22,5.59,61.86,18.03,669.94
1047,34,Male,association_football,DI,117,7020,8901.21,165.83,0.0,9,0,3.65,25.08,43,51,5.81,5.36,76.08,14.56,967.51
1047,34,Male,association_football,DI,75,4500,9498.57,233.49,98.4,23,5,6.45,31.7,70,76,6.21,7.03,126.65,20.36,1132.08
1047,34,Male,association_football,DI,105,6300,6224.32,100.24,12.09,10,2,2.98,27.83,55,29,5.21,5.77,59.28,10.72,679.54
1047,34,Male,association_football,DI,93,5580,8029.88,153.2,24.44,12,2,4.79,27.38,38,46,5.02,7.55,86.34,17.48,892.64
1048,23,Male,american_football,DI,125,7500,2978.86,0.0,0.0,0,0,1.36,18.25,92,23,5.74,8.27,23.83,7.43,268.1
1048,23,Male,association_football,DI,110,6600,491.72,0.0,0.0,0,0,0.27,11.39,3,1,3.47,3.11,4.47,2.35,44.25
1048,23,Male,association_football,DI,119,7140,12771.33,526.9,260.82,53,17,6.4,28.63,119,95,6.7,9.69,107.32,22.36,1798.32
1048,23,Male,association_football,DI,117,7020,6750.64,150.88,19.2,13,1,2.99,28.8,58,37,5.39,6.04,57.7,10.38,774.56
1048,23,Male,american_football,DI,70,4200,2066.39,238.18,131.77,21,5,1.71,33.28,18,8,6.05,6.19,29.52,5.13,462.17
1048,23,Male,american_football,DI,43,2580,1718.43,110.49,0.0,10,0,2.66,25.11,44,34,9.12,7.17,39.96,10.6,274.42
1049,32,Male,association_football,DI,93,5580,3582.59,99.22,18.16,6,2,2.91,28.59,24,15,3.58,6.05,38.52,10.19,430.9
1049,32,Male,american_football,DI-FCS,100,6000,4146.52,171.16,36.26,19,3,2.44,30.73,79,58,9.02,8.36,41.47,7.93,576.34
1049,32,Male,american_football,DI-FCS,109,6540,4750.73,575.21,77.48,48,8,2.61,30.52,114,124,9.99,8.05,43.58,8.54,1074.93
1049,32,Male,association_football,DI,63,3780,1816.15,10.91,6.8,1,1,1.89,26.46,11,5,6.99,6.04,28.83,7.13,179.68
1050,23,Male,american_football,DI,132,7920,5140.66,235.92,58.84,21,4,2.79,23.0,52,23,5.91,4.07,38.94,12.14,732.69
1050,23,Male,american_football,DI-FCS,134,8040,1898.01,277.86,102.0,29,8,0.77,31.92,22,5,6.05,4.93,14.16,2.42,511.12
1050,23,Male,association_football,DI,124,7440,4453.75,50.01,0.0,4,0,2.11,23.83,23,38,6.55,7.04,35.92,8.87,453.26
1050,23,Male,american_football,DI-FCS,132,7920,5517.32,64.07,9.18,11,1,2.38,23.78,151,163,9.09,8.29,41.8,10.02,579.69
1051,22,Male,american_football,DI-FCS,88,5280,3001.81,213.24,0.0,25,0,2.02,24.33,54,82,7.26,10.0,34.11,8.29,511.6
1051,22,Male,association_football,DI,55,3300,2875.41,0.0,0.0,0,0,3.65,17.71,29,2,4.89,3.72,52.28,20.61,258.79
1051,22,Male,american_football,DI,58,3480,2414.49,260.56,31.0,31,2,2.69,27.47,83,52,8.95,6.95,41.63,9.79,520.67
1052,31,Male,american_football,DI,70,4200,2431.94,143.83,45.87,19,5,2.23,26.88,43,18,7.01,7.4,34.74,8.31,406.25
1052,31,Male,association_football,DI,80,4800,4368.01,144.7,10.78,12,1,3.4,25.47,40,48,5.42,6.51,54.6,13.35,551.94
1052,31,Male,association_football,DI,86,5160,5705.0,55.63,0.0,5,0,3.91,22.04,42,42,5.48,8.27,66.34,17.73,573.53
1053,26,Male,association_football,DI,116,6960,4693.4,0.0,0.0,0,0,2.41,19.29,36,16,5.03,4.9,40.46,12.5,422.41
1053,26,Male,american_football,DI,70,4200,2051.74,55.1,10.95,8,1,1.89,25.42,35,28,9.9,8.47,29.31,7.45,254.91
1053,26,Male,association_football,DI,122,7320,5057.06,280.62,15.62,19,2,3.17,26.82,72,27,6.61,5.28,41.45,11.81,753.42
1053,26,Male,association_football,DI,104,6240,7233.47,354.18,11.45,28,1,5.0,27.86,50,59,5.85,7.9,69.55,17.96,1029.28
1054,32,Male,association_football,DI,101,6060,204.82,0.0,0.0,0,0,0.12,12.6,0,2,0.0,3.93,2.03,0.99,18.43
1054,32,Male,association_football,DI,301,18060,20399.7,287.34,77.82,28,2,4.22,28.0,78,82,5.79,6.55,67.77,15.08,2157.65
1054,32,Male,association_football,DI,119,7140,4441.74,206.81,68.29,18,3,2.12,26.9,33,23,6.11,7.44,37.33,7.87,633.53
1054,32,Male,american_football,DI-FCS,80,4800,1971.76,152.72,62.28,14,5,1.35,25.69,28,29,7.85,10.0,24.65,5.25,362.94
1054,32,Male,american_football,DI,127,7620,3798.6,155.14,13.6,19,2,1.88,27.26,32,5,5.66,6.17,29.91,6.89,526.8
1055,30,Male,american_football,DI-FCS,91,5460,3062.04,150.42,0.0,18,0,2.02,22.81,62,77,9.86,9.85,33.65,8.87,446.55
1055,30,Male,association_football,DI,124,7440,5390.75,33.63,6.47,5,1,2.49,27.8,87,44,6.34,6.04,43.47,8.96,529.55
1055,30,Male,association_football,DI,89,5340,3619.28,50.08,4.34,10,1,3.32,28.09,73,47,5.99,6.15,40.67,11.83,394.62
1056,27,Male,association_football,DI,53,3180,166.09,0.0,0.0,0,0,0.18,3.27,0,0,0.0,0.0,3.13,5.38,14.95
1056,27,Male,american_football,DI-FCS,141,8460,3975.92,511.93,105.07,34,16,2.3,30.2,59,63,9.99,8.53,28.2,7.61,950.75
1056,27,Male,association_football,DI,125,7500,6195.17,175.36,89.79,20,4,3.18,26.38,48,52,5.32,10.0,49.56,12.05,770.8
1056,27,Male,association_football,DI,83,4980,5332.61,88.27,0.0,10,0,3.98,23.95,58,43,5.71,6.32,64.25,16.62,579.74
1056,27,Male,association_football,DI,114,6840,7906.49,136.57,12.98,15,2,4.49,28.42,66,75,6.32,6.43,69.36,15.79,872.94
1057,19,Male,association_football,DI,102,6120,10366.76,367.59,110.84,43,6,7.28,34.27,54,64,6.02,9.27,101.63,21.23,1373.26
1057,19,Male,association_football,DI,113,6780,5722.61,314.04,440.87,19,13,2.68,43.01,25,26,6.75,5.59,50.64,6.23,887.11
1057,19,Male,association_football,DI,121,7260,8659.1,230.2,13.49,24,2,3.72,26.67,78,78,6.18,7.63,71.56,13.95,1041.35
1057,19,Male,association_football,DI,101,6060,9786.69,345.28,100.82,44,8,6.75,35.48,113,115,5.24,7.68,96.9,19.03,1310.7
1057,19,Male,association_football,DI,112,6720,2505.66,18.47,0.0,3,0,0.91,25.21,47,35,5.93,7.85,22.37,3.6,248.21
1057,19,Male,association_football,DI,86,5160,6147.5,143.83,25.54,18,1,4.41,27.12,52,30,5.28,5.45,71.48,16.26,721.62
1058,23,Male,american_football,DI,55,3300,2238.71,357.05,17.02,32,1,2.15,25.23,30,17,7.71,6.89,40.7,8.52,590.94
1058,23,Male,association_football,DI,91,5460,4916.32,73.79,0.0,8,0,3.13,24.59,55,51,6.73,9.46,54.03,12.71,524.61
1058,23,Male,american_football,DI,56,3360,2678.44,311.71,5.61,24,1,3.2,23.21,75,66,7.3,9.6,47.83,13.78,573.54
1058,23,Male,association_football,DI,121,7260,4515.02,0.0,0.0,0,0,2.04,20.93,30,21,5.21,4.47,37.31,9.76,406.35
1059,23,Male,american_football,DI,89,5340,2869.46,49.02,0.0,4,0,1.92,25.6,45,15,6.5,5.87,32.24,7.48,309.94
1059,23,Male,association_football,DI,76,4560,5705.11,199.13,30.83,16,2,3.83,27.53,66,28,6.86,8.12,75.07,13.9,733.03
1059,23,Male,association_football,DI,94,5640,2130.7,0.0,0.0,0,0,1.18,6.45,0,0,0.0,0.0,22.67,18.22,191.76
1059,23,Male,american_football,DI,45,2700,1527.02,3.62,0.0,1,0,1.89,21.11,24,13,6.38,4.97,33.93,8.96,142.79
1059,23,Male,american_football,DI,112,6720,4151.33,0.0,0.0,0,0,2.5,19.69,75,8,5.99,6.79,37.07,12.71,373.62
1060,27,Male,association_football,DI,89,5340,6102.09,138.18,15.48,17,1,3.29,28.25,77,62,5.96,7.21,68.56,11.65,710.7
1060,27,Male,association_football,DI,82,4920,4885.55,37.4,0.0,6,0,3.38,27.12,89,63,7.31,7.21,59.58,12.46,485.61
1060,27,Male,association_football,DI,90,5400,5486.76,125.26,0.0,16,0,3.36,23.55,91,78,9.11,7.14,60.96,14.26,639.22
1060,27,Male,association_football,DI,54,3240,6105.5,31.42,0.0,2,0,5.71,23.46,23,39,6.36,8.24,113.06,24.32,582.03
1060,27,Male,association_football,DI,103,6180,557.83,8.74,0.0,1,0,0.31,24.57,1,2,3.3,3.51,5.42,1.27,59.96
1061,27,Male,association_football,DI,109,6540,246.97,0.0,0.0,0,0,0.12,8.04,1,0,3.53,0.0,2.27,1.54,22.23
1061,27,Male,american_football,DI,70,4200,3108.34,389.58,49.37,31,4,2.66,30.49,43,17,6.91,7.43,44.4,8.73,706.19
1061,27,Male,association_football,DI,89,5340,6514.28,366.28,0.0,13,0,4.25,27.47,42,31,5.31,5.73,73.19,15.45,940.94
1061,27,Male,association_football,DI,90,5400,6819.32,283.5,20.36,23,2,4.49,27.26,93,81,9.84,7.01,75.77,16.46,921.35
1061,27,Male,american_football,DI-FCS,139,8340,1945.73,422.96,117.33,28,7,0.76,27.64,22,7,5.41,4.51,14.0,2.75,638.41
1061,27,Male,american_football,DI,141,8460,3270.47,0.0,0.0,0,0,1.43,20.05,55,9,5.14,3.72,23.19,7.14,294.34
1062,30,Male,association_football,DI,116,6960,6078.73,69.0,0.0,8,0,3.27,22.53,23,25,5.03,5.49,52.4,14.49,625.81
1062,30,Male,association_football,DI,93,5580,5091.8,174.96,13.41,10,1,3.43,26.73,38,36,5.86,6.78,54.75,12.84,640.33
1062,30,Male,association_football,DI,112,6720,4166.41,93.69,6.34,12,1,1.7,21.71,34,43,5.2,6.1,37.2,7.84,486.55
1063,22,Male,association_football,DI,90,5400,4477.5,14.46,0.0,2,0,3.41,19.82,45,26,5.03,5.14,49.75,17.21,420.51
1063,22,Male,association_football,DI,110,6600,5187.07,209.32,6.17,20,1,2.69,27.64,51,44,5.93,6.45,47.16,9.73,698.01
1063,22,Male,association_football,DI,117,7020,5750.41,109.72,21.34,11,1,3.26,21.12,76,49,4.82,5.85,49.15,15.45,642.39
1063,22,Male,association_football,DI,99,5940,9544.46,219.33,26.49,18,4,6.13,24.07,51,61,6.35,6.87,96.41,25.45,1109.66
1064,25,Male,association_football,DI,117,7020,374.26,0.0,0.0,0,0,0.21,12.7,0,0,0.0,0.0,3.2,1.64,33.68
1064,25,Male,association_football,DI,86,5160,3939.25,28.76,0.0,5,0,2.9,20.31,82,48,8.11,6.1,45.81,14.29,389.92
1064,25,Male,association_football,DI,53,3180,2916.05,0.0,0.0,0,0,3.29,14.98,11,13,5.41,6.17,55.02,21.94,262.44
1064,25,Male,american_football,DI,72,4320,3364.87,463.81,58.56,40,6,2.92,28.44,66,33,8.78,6.17,46.73,10.28,823.12
1064,25,Male,association_football,DI,90,5400,5381.39,109.08,9.29,12,2,3.94,23.62,80,67,8.82,10.0,59.79,16.68,614.29
1065,26,Male,american_football,DI,48,2880,2622.57,664.22,64.26,44,9,2.78,28.38,22,6,5.4,5.12,54.64,9.8,956.06
1065,26,Male,association_football,DI,96,5760,4779.79,186.99,31.12,19,3,2.99,27.14,75,49,5.91,7.07,49.79,11.0,649.23
1065,26,Male,association_football,DI,84,5040,5848.12,147.95,11.18,13,1,4.25,25.92,50,46,6.17,6.47,69.62,16.41,689.89
1065,26,Male,american_football,DI,72,4320,1669.25,44.59,9.87,5,2,1.6,29.4,27,11,7.53,6.79,23.18,5.43,207.35
1065,26,Male,american_football,DI,69,4140,1634.43,112.41,0.0,13,0,1.54,25.33,25,13,6.65,7.0,23.69,6.1,273.36
1066,24,Male,american_football,DI-FCS,76,4560,3585.7,114.1,0.0,8,0,3.06,21.56,77,35,7.62,8.51,47.18,14.17,441.91
1066,24,Male,association_football,DI,74,4440,5765.93,305.98,125.91,33,8,5.49,25.17,53,70,6.5,5.94,77.92,21.81,892.76
1066,24,Male,american_football,DI,74,4440,2074.62,164.66,0.0,21,0,1.78,21.84,28,1,5.48,2.81,28.04,8.14,377.9
1066,24,Male,association_football,DI,96,5760,1737.02,34.9,0.0,3,0,1.06,22.36,5,4,4.4,4.19,18.09,4.73,194.23
1066,24,Male,american_football,DI,45,2700,2015.79,620.33,0.0,57,0,3.22,23.22,23,3,6.98,4.75,44.8,13.85,853.1
1066,24,Male,american_football,DI,97,5820,3960.37,135.8,70.95,15,4,2.16,29.8,57,32,6.44,6.98,40.83,7.26,525.39
1067,30,Male,association_football,DI,96,5760,5467.99,119.42,0.0,10,0,4.58,22.64,48,44,5.89,4.76,56.96,20.24,619.37
1067,30,Male,american_football,DI,32,1920,1027.92,76.22,0.0,9,0,1.91,21.21,18,5,9.6,5.98,32.12,9.0,179.11
1067,30,Male,american_football,DI,106,6360,4810.57,103.58,4.69,9,1,2.34,23.42,68,23,6.46,5.89,45.38,10.0,547.94
1067,30,Male,association_football,DI,77,4620,6832.41,62.89,0.0,6,0,4.92,21.74,61,39,5.37,6.05,88.73,22.63,683.1
1067,30,Male,american_football,DI,103,6180,4136.52,170.32,31.7,16,1,2.77,28.5,53,14,6.99,7.26,40.16,9.71,562.16
1067,30,Male,association_football,DI,93,5580,10484.42,229.8,26.69,22,1,6.51,25.51,81,64,7.72,6.95,112.74,25.52,1199.27
1068,24,Male,american_football,DI,142,8520,4001.93,266.71,60.88,24,5,1.86,24.78,56,28,7.9,7.8,28.18,7.51,669.46
1068,24,Male,american_football,DI,67,4020,1971.96,234.46,65.23,19,6,1.65,30.22,29,18,9.23,8.63,29.43,5.46,448.18
1068,24,Male,american_football,DI,111,6660,3776.49,150.8,4.35,16,1,2.17,25.97,60,37,5.9,6.39,34.02,8.35,512.15
1068,24,Male,association_football,DI,92,5520,3469.79,0.0,0.0,0,0,2.3,18.21,22,18,6.44,6.27,37.72,12.63,312.28
1069,23,Male,american_football,DI-FCS,94,5640,1533.35,65.64,0.0,9,0,0.94,21.41,50,27,5.42,5.67,16.31,4.41,215.74
1069,23,Male,american_football,DI,147,8820,4763.96,89.53,4.68,12,1,1.9,24.25,80,58,6.47,5.44,32.41,7.83,536.79
1069,23,Male,association_football,DI,90,5400,5402.23,0.0,0.0,0,0,3.2,19.14,31,17,4.54,7.44,60.02,16.71,486.2
1069,23,Male,american_football,DI-FCS,105,6300,4785.63,161.96,34.91,22,3,2.63,27.86,95,51,9.17,8.09,45.58,9.43,632.25
1069,23,Male,association_football,DI,120,7200,7637.45,52.98,0.0,5,0,3.54,19.72,95,63,5.97,5.72,63.65,17.97,744.76
1070,21,Male,association_football,DI,93,5580,5479.28,156.07,11.81,13,2,3.95,25.89,53,45,6.26,5.69,58.92,15.27,667.61
1070,21,Male,association_football,DI,306,18360,13796.72,666.81,2389.17,46,38,3.13,38.6,58,71,6.64,6.19,45.09,8.12,2084.95
1070,21,Male,association_football,DI,103,6180,6136.2,7.97,0.0,2,0,2.79,18.76,16,5,5.77,3.65,59.57,14.85,563.12
1070,21,Male,association_football,DI,109,6540,6889.71,99.62,8.69,15,2,3.38,24.55,90,90,9.33,6.83,63.21,13.78,746.86
1070,21,Male,association_football,DI,94,5640,5982.24,341.55,17.62,35,3,3.74,26.51,75,56,8.69,9.4,63.64,14.12,929.59
1071,22,Male,association_football,DI,100,6000,4779.06,281.8,40.51,23,5,2.26,23.84,45,34,5.79,6.86,47.79,9.47,750.43
1071,22,Male,association_football,DI,123,7380,5387.28,174.39,0.0,16,0,2.57,23.33,39,22,5.29,7.35,43.8,11.03,673.83
1071,22,Male,association_football,DI,61,3660,1970.28,6.36,0.0,1,0,1.7,21.75,18,6,5.07,3.86,32.3,7.8,185.03
1072,26,Male,association_football,DI,55,3300,3289.56,0.0,0.0,0,0,4.41,19.66,20,11,4.99,5.19,59.81,22.45,296.06
1072,26,Male,association_football,DI,61,3660,2793.11,0.0,0.0,0,0,2.53,13.01,23,12,4.58,4.75,45.79,19.41,251.38
1072,26,Male,american_football,DI,117,7020,4117.94,0.0,0.0,0,0,1.64,17.62,16,0,5.11,0.0,35.2,9.32,370.61
1072,26,Male,association_football,DI,125,7500,6304.17,187.88,33.57,14,2,3.37,31.09,84,46,5.35,6.47,50.43,10.84,773.47
1072,26,Male,association_football,DI,94,5640,5621.74,223.54,11.08,23,2,3.46,23.91,88,82,7.37,10.0,59.81,14.48,760.02
1073,34,Male,association_football,DI,124,7440,7603.48,136.13,65.27,14,4,3.73,26.93,75,48,9.59,8.95,61.32,13.85,850.37
1073,34,Male,association_football,DI,73,4380,4917.91,19.07,0.0,2,0,4.11,20.43,33,39,5.12,7.92,67.37,20.11,463.79
1073,34,Male,american_football,DI,130,7800,3538.78,135.75,127.06,17,7,2.34,33.73,81,48,6.63,8.97,27.22,6.92,503.61
1074,23,Male,association_football,DI,102,6120,4026.97,188.5,0.0,16,0,2.5,24.09,15,35,6.58,6.84,39.48,10.4,564.58
1074,23,Male,american_football,DI,155,9300,5907.06,110.5,44.36,11,3,2.63,27.33,96,52,7.05,6.34,38.11,9.62,666.85
1074,23,Male,american_football,DI,43,2580,2494.01,596.82,0.0,43,0,3.07,24.91,20,3,8.13,4.18,58.0,12.32,847.43
1074,23,Male,association_football,DI,54,3240,6019.39,62.3,9.93,8,2,5.93,25.82,54,55,5.61,5.97,111.47,22.95,621.52
1074,23,Male,association_football,DI,95,5700,7818.08,415.9,126.06,33,7,4.98,31.07,77,63,6.45,6.36,82.3,16.01,1170.44
1075,27,Male,american_football,DI,30,1800,1359.73,141.58,0.0,16,0,2.28,26.08,20,15,7.38,7.19,45.32,8.74,281.74
1075,27,Male,american_football,DI-FCS,81,4860,3660.53,102.89,0.0,10,0,2.96,21.27,106,70,8.74,8.25,45.19,13.91,441.99
1075,27,Male,association_football,DI,94,5640,8408.42,208.42,22.52,18,1,4.31,32.28,67,59,5.01,6.94,89.45,13.35,983.55
1075,27,Male,association_football,DI,114,6840,8318.23,48.15,0.0,9,0,5.14,25.4,74,59,6.02,5.43,72.97,20.23,809.12
1075,27,Male,american_football,DI-FCS,80,4800,2956.85,147.98,4.43,12,1,1.72,25.08,37,29,7.9,8.77,36.96,6.85,428.13
1075,27,Male,american_football,DI,77,4620,2877.14,103.86,41.81,13,3,2.17,30.57,43,33,6.33,8.12,37.37,7.09,392.85
1076,21,Male,american_football,DI,10,600,587.89,0.0,0.0,0,0,3.82,16.62,4,1,4.19,3.16,58.79,22.99,52.91
1076,21,Male,association_football,DI,112,6720,6373.86,133.68,116.4,16,4,3.71,27.74,68,53,5.8,6.46,56.91,13.37,743.29
1076,21,Male,association_football,DI,132,7920,8949.52,202.49,25.12,15,2,4.91,25.8,51,35,6.61,6.17,67.8,19.02,1025.23
1076,21,Male,association_football,DI,119,7140,5873.16,72.03,13.47,8,1,3.57,26.1,46,32,5.56,10.0,49.35,13.68,613.22
1076,21,Male,association_football,DI,91,5460,3775.68,24.01,0.0,5,0,2.55,20.82,37,33,7.08,9.83,41.49,12.25,371.41
1076,21,Male,american_football,DI,104,6240,2686.8,0.0,0.0,0,0,1.7,13.27,20,4,4.91,4.72,25.83,12.85,241.81
1077,29,Male,association_football,DI,92,5520,6315.45,481.03,109.54,47,12,3.03,30.96,81,56,9.09,10.0,68.65,9.78,1144.07
1077,29,Male,association_football,DI,98,5880,12933.64,368.94,14.7,37,1,8.66,22.98,67,71,5.9,8.12,131.98,37.67,1573.49
1077,29,Male,association_football,DI,70,4200,4641.78,0.0,0.0,0,0,3.81,20.28,67,31,5.91,5.49,66.31,18.77,417.76
1078,21,Male,association_football,DI,75,4500,5139.44,176.7,26.36,15,2,4.28,29.38,46,32,6.36,5.79,68.53,14.58,658.65
1078,21,Male,association_football,DI,99,5940,5754.01,316.98,58.96,16,4,3.99,31.45,32,21,5.05,5.27,58.12,12.68,851.43
1078,21,Male,association_football,DI,110,6600,497.58,0.0,0.0,0,0,0.3,16.53,5,4,3.27,4.24,4.52,1.84,44.78
1078,21,Male,association_football,DI,113,6780,4509.36,184.12,8.55,17,2,2.38,28.35,59,37,6.22,6.39,39.91,8.39,611.54
1078,21,Male,association_football,DI,109,6540,505.96,0.0,0.0,0,0,0.26,18.19,6,2,3.84,3.13,4.64,1.45,45.54
1079,23,Male,association_football,DI,91,5460,2306.45,0.0,0.0,0,0,1.45,16.74,77,28,8.83,9.35,25.35,8.67,207.58
1079,23,Male,association_football,DI,123,7380,6146.09,49.33,0.0,8,0,2.69,19.35,86,62,5.58,6.44,49.97,13.9,613.09
1079,23,Male,association_football,DI,115,6900,752.59,0.0,0.0,0,0,0.34,8.78,0,0,0.0,0.0,6.54,3.83,67.73
1079,23,Male,american_football,DI,60,3600,1994.14,151.47,68.23,22,6,1.85,29.28,23,3,5.12,6.49,33.24,6.33,381.97
1079,23,Male,association_football,DI,95,5700,6924.61,146.8,8.25,19,2,4.9,23.17,118,87,6.36,6.25,72.89,21.16,801.99
1079,23,Male,association_football,DI,45,2700,4937.47,0.0,0.0,0,0,5.33,14.25,3,3,5.15,6.2,109.72,37.36,444.37
1080,29,Male,association_football,DI,104,6240,123.98,0.0,0.0,0,0,0.07,6.52,0,0,0.0,0.0,1.19,1.08,11.16
1080,29,Male,association_football,DI,68,4080,3364.02,4.23,0.0,1,0,2.82,19.35,27,18,5.39,5.01,49.47,14.59,308.52
1080,29,Male,american_football,DI,130,7800,3988.51,328.68,99.1,35,9,2.19,30.61,87,57,6.97,6.48,30.68,7.17,761.92
1080,29,Male,association_football,DI,76,4560,5431.82,57.2,17.62,8,2,4.52,25.35,71,28,6.44,5.76,71.47,17.85,563.81
1080,29,Male,association_football,DI,98,5880,7942.06,173.16,16.51,20,1,5.71,21.79,33,61,5.84,8.03,81.04,26.2,915.38
1080,29,Male,association_football,DI,107,6420,9477.19,193.11,50.43,19,4,4.82,29.03,72,60,6.77,5.71,88.57,16.61,1079.3
1081,26,Male,association_football,DI,311,18660,18086.73,488.39,1895.5,36,32,3.84,42.85,87,89,8.67,9.53,58.16,8.97,2269.84
1081,26,Male,american_football,DI,91,5460,3364.3,94.0,0.0,10,0,2.38,23.14,55,45,7.21,8.77,36.97,10.29,407.19
1081,26,Male,association_football,DI,96,5760,4494.14,108.55,0.0,11,0,2.72,22.01,119,106,9.67,7.93,46.81,12.34,524.65
1081,26,Male,american_football,DI,62,3720,2415.65,347.67,54.31,34,7,2.45,26.21,57,41,7.15,7.23,38.96,9.33,625.92
1081,26,Male,association_football,DI,91,5460,5698.18,33.31,0.0,5,0,3.64,20.92,43,38,5.16,6.4,62.62,17.42,553.15
1082,32,Male,american_football,DI-FCS,81,4860,2432.75,138.49,212.97,18,10,1.84,28.61,37,43,9.17,9.79,30.03,6.42,419.57
1082,32,Male,association_football,DI,91,5460,7295.24,337.8,33.39,15,1,5.77,27.13,42,45,5.23,6.0,80.17,21.26,993.78
1082,32,Male,association_football,DI,74,4440,6313.41,226.16,95.7,23,8,5.4,30.91,62,41,7.79,6.06,85.32,17.47,850.45
1083,23,Male,association_football,DI,77,4620,5277.32,108.96,0.0,11,0,3.27,23.31,63,39,7.19,5.87,68.54,14.03,595.81
1083,23,Male,american_football,DI,66,3960,1762.89,225.03,10.36,18,1,1.69,26.38,32,22,8.94,5.94,26.71,6.42,401.68
1083,23,Male,association_football,DI,103,6180,8689.01,301.92,31.79,24,3,5.38,27.01,58,44,5.99,6.86,84.36,19.91,1113.71
1083,23,Male,association_football,DI,80,4800,4355.95,55.01,17.57,7,1,3.11,25.78,44,29,5.51,7.85,54.45,12.06,458.88
1083,23,Male,association_football,DI,87,5220,4561.18,18.63,0.0,2,0,3.08,21.51,51,41,5.85,7.18,52.43,14.3,431.33
1084,27,Male,association_football,DI,86,5160,6628.69,87.61,12.75,7,1,4.66,26.04,40,45,5.22,5.32,77.08,17.88,692.99
