athlete_number,athlete_relative_age,athlete_gender_marker,athlete_sport,club_division,active_minutes,contributing_seconds,total_distance_m,total_high_intensity_distance_m,total_sprint_distance_m,high_intensity_events,sprint_events,avg_speed_kph,max_speed_kph,acceleration_events,deceleration_events,max_acceleration,max_deceleration,metres_per_minute,percentage_max_speed_kph,session_load
1042,24,Female,association_football,DI,74,4440,2652.46,0.0,0.0,0,0,2.05,19.32,20,10,4.88,4.98,35.84,10.59,238.72
1042,24,Female,association_football,DI,58,3480,1574.13,0.0,0.0,0,0,1.62,17.18,5,2,4.81,3.48,27.14,9.4,141.67
1043,25,Female,association_football,DI,120,7200,4033.28,0.0,0.0,0,0,1.96,17.34,44,39,7.39,4.53,33.61,11.29,363.0
1043,25,Female,association_football,DI,100,6000,4392.19,104.25,12.88,14,2,3.36,22.39,25,36,4.33,5.41,43.92,15.01,524.63
1043,25,Female,association_football,DI,92,5520,3501.88,28.81,13.82,5,2,2.25,20.96,23,13,4.96,5.08,38.06,10.75,359.53
1043,25,Female,association_football,DI,119,7140,327.69,0.0,0.0,0,0,0.18,10.18,1,0,4.56,0.0,2.75,1.8,29.49
1043,25,Female,association_football,DI,89,5340,3464.33,53.49,52.38,7,3,2.6,30.27,13,26,4.72,6.33,38.93,8.61,384.39
1043,25,Female,association_football,DI,73,4380,2693.74,0.0,0.0,0,0,1.96,18.25,17,10,3.8,4.98,36.9,10.76,242.44
1044,28,Female,association_football,DI,115,6900,2416.76,98.64,7.67,9,1,1.43,23.92,17,21,5.39,5.61,21.02,5.98,328.32
1044,28,Female,association_football,DI,120,7200,5089.6,50.02,0.0,6,0,2.72,21.24,43,39,5.53,5.37,42.41,12.79,514.95
1044,28,Female,association_football,DI,111,6660,4229.81,0.0,0.0,0,0,1.93,20.26,19,11,6.1,7.76,38.11,9.53,380.68
1045,23,Female,association_football,DI,71,4260,5179.13,32.07,7.19,6,1,4.23,24.01,26,37,4.19,6.62,72.95,17.62,511.62
1045,23,Female,association_football,DI,104,6240,3044.38,28.38,0.0,3,0,1.79,22.81,26,24,5.32,7.15,29.27,7.84,305.74
1045,23,Female,association_football,DI,93,5580,5846.83,387.26,0.0,32,0,3.36,20.94,37,58,5.71,6.39,62.87,16.03,939.27
1045,23,Female,association_football,DI,74,4440,2271.12,0.0,0.0,0,0,2.03,19.28,44,10,4.82,6.78,30.69,10.54,204.4
1045,23,Female,association_football,DI,120,7200,3532.7,108.81,129.45,21,8,1.64,28.15,23,28,4.6,6.79,29.44,5.84,490.83
1046,27,Female,association_football,DI,74,4440,3466.65,31.49,0.0,4,0,2.88,19.74,18,16,4.09,5.16,46.85,14.6,348.68
1046,27,Female,association_football,DI,122,7320,431.54,0.0,0.0,0,0,0.27,7.23,0,0,0.0,0.0,3.54,3.77,38.84
1046,27,Female,association_football,DI,92,5520,2913.19,0.0,0.0,0,0,1.73,19.57,43,47,5.58,5.61,31.67,8.83,262.19
1046,27,Female,association_football,DI,87,5220,4181.31,27.72,40.97,4,2,2.98,26.32,31,18,5.69,5.23,48.06,11.33,416.85
1046,27,Female,association_football,DI,88,5280,4626.7,15.93,43.17,3,2,2.84,26.4,44,25,5.42,5.4,52.58,10.76,445.2
1047,20,Female,association_football,DI,89,5340,4445.88,41.44,4.83,5,1,2.01,22.76,18,11,3.73,5.23,49.95,8.83,451.64
1047,20,Female,association_football,DI,69,4140,2096.51,0.0,0.0,0,0,1.85,16.56,6,10,5.01,5.53,30.38,11.15,188.69
1047,20,Female,association_football,DI,103,6180,4973.73,89.51,0.0,8,0,2.32,24.39,22,15,4.4,5.32,48.29,9.52,544.76
1047,20,Female,association_football,DI,98,5880,2286.71,0.0,0.0,0,0,1.31,18.93,15,3,4.26,3.97,23.33,6.91,205.8
1047,20,Female,association_football,DI,125,7500,6551.61,90.95,23.2,7,1,3.03,26.37,23,28,4.45,6.43,52.41,11.48,689.42
1048,21,Female,association_football,DI,96,5760,4079.0,10.79,0.0,1,0,2.24,19.45,14,23,4.21,5.15,42.49,11.51,378.83
1048,21,Female,association_football,DI,113,6780,4228.78,56.25,0.0,4,0,2.34,23.08,18,23,5.23,4.51,37.42,10.13,439.67
1048,21,Female,association_football,DI,121,7260,6002.08,50.59,61.23,6,4,3.12,22.33,69,56,6.47,5.54,49.6,13.99,612.82
1048,21,Female,association_football,DI,118,7080,5670.08,36.05,0.0,5,0,2.97,20.58,38,47,5.13,5.93,48.05,14.44,552.87
1049,24,Female,association_football,DI,102,6120,6084.24,72.71,0.0,7,0,2.84,20.45,17,19,4.73,4.38,59.65,13.87,627.73
1049,24,Female,association_football,DI,90,5400,8388.35,104.95,0.0,8,0,5.4,20.84,38,57,5.49,9.05,93.2,25.93,865.73
1049,24,Female,association_football,DI,93,5580,3627.22,5.97,0.0,1,0,2.13,21.74,34,21,5.28,5.11,39.0,9.81,333.89
1049,24,Female,association_football,DI,102,6120,2691.05,70.94,33.05,11,4,1.91,21.14,23,22,4.63,5.8,26.38,9.05,341.93
1049,24,Female,association_football,DI,120,7200,6068.4,276.43,21.42,18,3,3.24,21.22,24,25,5.6,6.0,50.57,15.28,842.92
1049,24,Female,association_football,DI,122,7320,4357.43,60.31,0.0,8,0,2.06,20.84,24,17,6.19,6.08,35.72,9.88,463.21
1050,23,Female,association_football,DI,87,5220,672.82,0.0,0.0,0,0,0.51,13.12,2,0,4.33,0.0,7.73,3.86,60.55
1050,23,Female,association_football,DI,92,5520,3460.99,13.99,0.0,2,0,2.67,18.09,29,27,5.42,5.89,37.62,14.76,327.65
1050,23,Female,association_football,DI,124,7440,297.55,0.0,0.0,0,0,0.18,6.1,0,0,0.0,0.0,2.4,2.9,26.78
1051,22,Female,association_football,DI,115,6900,3839.4,12.46,0.0,2,0,2.38,18.05,12,15,3.29,5.65,33.39,13.2,361.08
1051,22,Female,association_football,DI,109,6540,7348.95,146.96,31.84,20,5,3.54,23.31,61,56,6.29,7.6,67.42,15.19,854.22
1051,22,Female,association_football,DI,96,5760,3108.86,0.0,0.0,0,0,2.28,17.5,53,63,5.37,5.53,32.38,13.01,279.8
1051,22,Female,association_football,DI,117,7020,102.8,0.0,0.0,0,0,0.06,4.42,0,0,0.0,0.0,0.94,1.29,9.25
1051,22,Female,association_football,DI,123,7380,8030.58,223.32,60.61,21,5,3.53,27.11,93,67,6.66,4.96,65.29,13.01,988.05
1052,21,Female,association_football,DI,93,5580,5063.54,863.76,43.42,91,2,3.51,26.88,38,16,5.61,4.55,54.45,13.06,1423.35
1052,21,Female,association_football,DI,91,5460,3731.86,28.55,0.0,6,0,2.48,19.45,36,32,5.7,6.39,41.01,12.77,374.45
1052,21,Female,association_football,DI,108,6480,737.63,0.0,0.0,0,0,0.36,12.34,2,0,3.75,0.0,6.83,2.89,66.39
1052,21,Female,association_football,DI,102,6120,9167.96,227.0,11.26,20,1,5.59,20.52,40,66,5.41,7.14,89.88,27.23,1073.46
1052,21,Female,association_football,DI,110,6600,5651.07,52.33,14.53,6,1,2.51,23.39,16,24,5.01,6.76,51.37,10.72,572.89
1052,21,Female,association_football,DI,89,5340,899.29,0.0,0.0,0,0,0.63,20.02,2,1,3.69,4.41,10.1,3.12,80.94
1053,25,Female,association_football,DI,106,6360,2997.35,68.62,24.81,8,3,1.87,26.67,23,23,6.04,5.27,28.28,7.0,359.71
1053,25,Female,association_football,DI,91,5460,4197.08,8.57,0.0,1,0,2.25,18.9,21,44,4.52,5.35,46.12,11.91,387.75
1053,25,Female,association_football,DI,118,7080,2321.23,14.85,0.0,3,0,1.18,21.35,20,17,5.75,5.43,19.67,5.52,228.64
1053,25,Female,association_football,DI,86,5160,4365.75,9.01,0.0,2,0,2.58,22.0,37,19,5.59,6.2,50.76,11.72,404.96
1053,25,Female,association_football,DI,86,5160,3929.38,102.54,35.26,9,3,2.55,24.69,15,24,5.11,6.71,45.69,10.33,478.05
1053,25,Female,association_football,DI,116,6960,6782.86,65.81,0.0,5,0,2.84,23.86,81,64,6.51,7.64,58.47,11.92,680.44
1054,26,Female,association_football,DI,90,5400,3489.45,14.18,0.0,2,0,2.93,19.72,32,31,5.57,6.53,38.77,14.86,330.77
1054,26,Female,association_football,DI,78,4680,2395.16,0.0,0.0,0,0,1.79,12.62,34,11,7.14,4.88,30.71,14.22,215.56
1054,26,Female,association_football,DI,117,7020,3875.48,12.77,0.0,3,0,1.67,22.27,38,12,5.16,5.54,33.12,7.51,366.33
1054,26,Female,association_football,DI,87,5220,4561.54,24.94,53.55,4,2,3.57,31.74,33,36,4.97,4.61,52.43,11.25,450.63
1055,24,Female,association_football,DI,108,6480,5663.7,6.62,0.0,1,0,3.69,17.38,19,15,5.03,5.78,52.44,21.24,517.54
1055,24,Female,association_football,DI,89,5340,6765.27,410.93,0.0,39,0,3.2,20.61,33,10,4.69,3.57,76.01,15.55,1057.3
1055,24,Female,association_football,DI,91,5460,873.02,0.0,0.0,0,0,0.68,12.1,3,8,4.31,3.74,9.59,5.63,78.57
1056,19,Female,association_football,DI,120,7200,8227.23,133.82,8.39,13,1,3.62,18.52,16,30,4.46,5.44,68.56,19.52,890.57
1056,19,Female,association_football,DI,96,5760,2852.62,0.0,0.0,0,0,2.52,18.15,15,17,4.6,5.56,29.71,13.9,256.74
1056,19,Female,association_football,DI,90,5400,3957.59,58.83,5.45,5,1,2.78,22.5,35,42,4.23,6.57,43.97,12.36,422.71
1057,22,Female,association_football,DI,90,5400,934.51,0.0,0.0,0,0,0.67,18.03,11,11,4.79,4.86,10.38,3.69,84.11
1057,22,Female,association_football,DI,53,3180,3053.04,313.1,95.62,30,6,4.19,26.16,22,15,5.22,4.36,57.6,16.04,642.87
1057,22,Female,association_football,DI,103,6180,8625.72,511.09,405.66,61,26,4.9,28.16,55,92,5.54,6.53,83.74,17.4,1462.64
1057,22,Female,association_football,DI,89,5340,4200.82,0.0,0.0,0,0,2.36,14.92,24,18,4.66,4.7,47.2,15.79,378.07
1058,19,Female,association_football,DI,94,5640,3141.4,76.41,11.24,8,2,1.76,20.18,15,19,5.37,4.92,33.42,8.74,375.94
1058,19,Female,association_football,DI,96,5760,4160.5,181.39,95.78,24,8,2.42,31.86,30,31,4.87,6.63,43.34,7.61,617.5
1058,19,Female,association_football,DI,124,7440,4601.63,65.59,5.84,7,1,2.59,21.06,33,25,5.91,5.84,37.11,12.29,490.63
1058,19,Female,association_football,DI,76,4560,3047.69,4.41,0.0,1,0,2.43,19.17,17,15,4.91,3.78,40.1,12.67,280.35
1058,19,Female,association_football,DI,67,4020,2553.73,0.0,0.0,0,0,2.36,18.65,23,12,5.3,3.67,38.12,12.65,229.84
1059,21,Female,association_football,DI,125,7500,3944.32,13.35,0.0,1,0,1.8,24.2,11,17,5.46,4.89,31.55,7.43,369.0
1059,21,Female,association_football,DI,107,6420,3071.61,59.65,20.64,9,3,1.73,25.75,32,27,5.16,5.08,28.71,6.73,360.3
1059,21,Female,association_football,DI,65,3900,1145.27,13.07,0.0,2,0,1.79,19.72,31,22,4.89,5.03,17.62,9.09,118.8
1059,21,Female,association_football,DI,82,4920,3448.59,43.36,0.0,2,0,2.2,25.99,20,21,5.14,6.24,42.06,8.46,353.85
1059,21,Female,association_football,DI,119,7140,5590.78,41.51,24.39,8,2,3.16,24.03,70,51,4.77,6.12,46.98,13.17,564.81
1060,21,Female,association_football,DI,91,5460,4542.5,159.99,90.33,14,8,3.17,25.27,17,17,4.86,6.68,49.92,12.56,615.59
1060,21,Female,association_football,DI,75,4500,2876.56,54.28,5.8,6,1,2.73,33.5,52,24,5.23,8.17,38.35,8.14,324.19
1060,21,Female,association_football,DI,85,5100,1343.46,0.0,0.0,0,0,0.96,19.1,7,12,4.26,5.78,15.81,5.01,120.91
1060,21,Female,association_football,DI,120,7200,2800.64,34.09,0.0,4,0,1.25,21.58,25,10,6.06,4.97,23.34,5.82,290.75
1061,26,Female,association_football,DI,111,6660,3079.94,8.12,0.0,2,0,1.72,19.31,19,15,4.36,5.46,27.75,8.89,288.67
1061,26,Female,association_football,DI,85,5100,3598.74,51.05,0.0,8,0,2.59,22.26,29,31,5.35,6.1,42.34,11.64,385.39
1061,26,Female,association_football,DI,82,4920,351.55,0.0,0.0,0,0,0.28,13.38,2,1,4.24,3.27,4.29,2.08,31.64
1061,26,Female,association_football,DI,121,7260,396.39,0.0,0.0,0,0,0.19,5.92,0,0,0.0,0.0,3.28,3.22,35.67
1061,26,Female,association_football,DI,93,5580,3290.06,77.01,0.0,10,0,2.9,22.38,44,22,6.27,5.6,35.38,12.94,386.09
1062,19,Female,association_football,DI,118,7080,1624.93,17.28,5.26,2,1,0.91,22.48,37,20,6.26,8.0,13.77,4.03,170.17
1062,19,Female,association_football,DI,120,7200,2575.34,46.19,0.0,5,0,1.28,20.14,7,9,4.89,4.64,21.46,6.37,282.36
1062,19,Female,association_football,DI,94,5640,541.39,0.0,0.0,0,0,0.33,5.18,0,0,0.0,0.0,5.76,6.28,48.73
1062,19,Female,association_football,DI,96,5760,3927.76,37.36,3.7,4,1,2.49,24.23,32,21,4.88,3.82,40.91,10.26,399.34
1063,25,Female,association_football,DI,74,4440,4831.95,15.13,0.0,3,0,3.5,22.18,37,36,5.24,6.01,65.3,15.79,455.34
1063,25,Female,association_football,DI,119,7140,5050.61,49.85,0.0,6,0,2.34,24.38,34,50,7.3,7.0,42.44,9.61,511.8
1063,25,Female,association_football,DI,122,7320,520.4,0.0,0.0,0,0,0.29,8.85,0,0,0.0,0.0,4.27,3.24,46.84
1063,25,Female,association_football,DI,86,5160,668.97,0.0,0.0,0,0,0.4,13.01,2,5,4.16,3.65,7.78,3.05,60.21
1063,25,Female,association_football,DI,122,7320,6221.36,20.95,0.0,3,0,2.74,21.41,27,24,4.95,5.2,50.99,12.82,585.53
1064,20,Female,association_football,DI,89,5340,7990.71,303.41,21.53,29,2,4.85,23.45,38,53,5.05,7.21,89.78,20.7,1059.6
1064,20,Female,association_football,DI,87,5220,3590.05,0.0,0.0,0,0,2.25,17.3,10,6,4.29,3.27,41.26,13.03,323.1
1064,20,Female,association_football,DI,127,7620,8051.21,57.36,0.0,7,0,3.87,21.59,32,42,5.02,6.8,63.4,17.91,790.78
1064,20,Female,association_football,DI,113,6780,4561.8,21.26,6.89,4,1,1.8,28.6,14,22,5.03,5.7,40.37,6.3,442.79
1064,20,Female,association_football,DI,98,5880,3927.87,22.17,0.0,2,0,2.17,21.46,26,18,4.0,5.15,40.08,10.09,377.56
1065,21,Female,association_football,DI,119,7140,4470.11,16.11,0.0,5,0,2.4,21.65,53,34,4.69,4.55,37.56,11.08,426.44
1065,21,Female,association_football,DI,112,6720,3454.95,0.0,0.0,0,0,1.69,19.92,45,17,6.59,4.67,30.85,8.46,310.95
1065,21,Female,association_football,DI,88,5280,4596.05,52.39,0.0,7,0,2.52,21.29,42,39,6.16,6.65,52.23,11.82,474.33
1065,21,Female,association_football,DI,86,5160,711.52,0.0,0.0,0,0,0.49,12.08,2,5,3.49,3.54,8.27,4.04,64.04
1065,21,Female,association_football,DI,106,6360,5090.91,101.59,108.63,16,4,2.89,27.33,42,28,6.28,4.76,48.03,10.56,599.65
1065,21,Female,association_football,DI,105,6300,3754.13,137.52,48.27,14,6,2.17,27.8,30,38,4.85,8.76,35.75,7.81,511.27
1066,18,Female,association_football,DI,80,4800,3844.98,20.91,0.0,3,0,2.78,23.92,27,26,6.77,7.26,48.06,11.62,370.68
1066,18,Female,association_football,DI,117,7020,6923.16,65.37,0.0,10,0,2.66,21.74,43,46,5.48,6.34,59.17,12.22,701.34
1066,18,Female,association_football,DI,54,3240,3517.78,131.47,39.46,15,4,3.68,24.09,20,2,5.85,4.08,65.14,15.28,480.33
1066,18,Female,association_football,DI,99,5940,9798.08,181.58,82.41,23,6,5.59,29.17,37,42,5.78,8.17,98.97,19.15,1117.05
1066,18,Female,association_football,DI,78,4680,5935.23,113.68,37.79,10,2,4.38,30.0,34,45,5.79,5.74,76.09,14.59,664.75
1067,19,Female,association_football,DI,89,5340,2577.33,17.28,3.73,3,1,1.87,20.02,16,19,5.34,6.24,28.96,9.36,258.25
1067,19,Female,association_football,DI,114,6840,1762.47,14.13,0.0,2,0,1.03,18.77,33,32,6.27,6.61,15.46,5.5,175.75
1067,19,Female,association_football,DI,80,4800,4003.0,83.17,27.76,6,1,2.7,25.05,33,16,6.6,4.56,50.04,10.79,452.07
1068,23,Female,association_football,DI,122,7320,5670.77,43.32,38.27,5,2,2.57,29.69,41,29,5.67,5.9,46.48,8.67,569.72
1068,23,Female,association_football,DI,122,7320,6715.69,65.02,53.38,8,2,3.4,27.36,42,42,5.07,5.24,55.05,12.44,686.68
1068,23,Female,association_football,DI,71,4260,3883.14,177.14,0.0,6,0,3.29,21.89,25,27,4.7,6.31,54.69,15.01,521.41
1068,23,Female,association_football,DI,59,3540,3948.16,273.72,0.0,35,0,3.8,20.57,34,20,5.37,5.72,66.92,18.5,671.42
1068,23,Female,association_football,DI,97,5820,917.24,0.0,0.0,0,0,0.59,13.41,3,4,4.29,4.25,9.46,4.42,82.55
1068,23,Female,association_football,DI,89,5340,1804.04,0.0,0.0,0,0,1.22,17.24,15,21,4.64,4.73,20.27,7.08,162.36
1069,25,Female,association_football,DI,121,7260,2070.83,12.48,0.0,2,0,1.06,17.7,25,22,5.48,4.66,17.11,5.97,202.21
1069,25,Female,association_football,DI,116,6960,7448.86,76.44,85.54,9,4,4.24,28.98,57,82,4.4,6.96,64.21,14.62,773.37
1069,25,Female,association_football,DI,119,7140,4020.95,85.25,38.98,9,3,2.24,28.53,15,28,5.42,6.21,33.79,7.85,468.92
1069,25,Female,association_football,DI,91,5460,3454.5,48.12,0.0,6,0,2.3,23.5,17,25,5.57,4.83,37.96,9.77,367.14
1069,25,Female,association_football,DI,91,5460,8184.12,183.5,44.34,24,2,5.32,27.14,35,30,4.44,7.6,89.94,19.61,958.14
1069,25,Female,association_football,DI,115,6900,4956.9,45.13,0.0,7,0,2.6,21.04,17,13,5.08,4.49,43.1,12.36,499.9
1070,18,Female,association_football,DI,91,5460,6280.13,134.92,37.12,18,3,4.92,29.59,27,35,5.2,6.21,69.01,16.62,732.44
1070,18,Female,association_football,DI,123,7380,5892.42,247.48,56.49,15,5,2.68,20.7,17,16,5.41,4.67,47.91,12.94,802.68
1070,18,Female,association_football,DI,57,3420,1656.05,6.67,0.0,2,0,1.69,18.19,37,36,5.22,5.45,29.05,9.3,158.79
1070,18,Female,association_football,DI,118,7080,3093.73,30.84,0.0,3,0,1.53,20.64,17,11,5.63,4.72,26.22,7.39,311.93
1071,20,Female,association_football,DI,64,3840,2055.04,4.42,0.0,1,0,2.73,20.88,15,14,5.61,4.74,32.11,13.06,190.61
1071,20,Female,association_football,DI,87,5220,4248.44,36.95,0.0,7,0,2.82,22.86,23,26,5.42,5.54,48.83,12.36,429.01
1071,20,Female,association_football,DI,92,5520,6027.91,51.55,10.77,11,2,3.86,25.46,14,26,4.23,7.73,65.52,15.15,619.79
1072,16,Female,association_football,DI,111,6660,2546.56,19.95,4.65,3,1,1.8,26.53,37,34,6.14,6.32,22.94,6.79,257.9
1072,16,Female,association_football,DI,90,5400,2688.95,0.0,0.0,0,0,1.44,16.46,11,8,4.21,5.49,29.88,8.78,242.01
1072,16,Female,association_football,DI,58,3480,3100.49,457.18,0.0,46,0,3.58,21.89,33,19,4.81,5.37,53.46,16.37,782.9
1072,16,Female,association_football,DI,97,5820,5819.62,0.0,0.0,0,0,3.22,17.49,33,38,4.79,5.66,60.0,18.42,523.77
1072,16,Female,association_football,DI,88,5280,3518.29,140.65,0.0,12,0,2.79,21.09,35,2,4.5,2.93,39.98,13.24,467.26
1073,24,Female,association_football,DI,108,6480,3322.14,0.0,0.0,0,0,1.7,15.26,48,16,5.92,4.43,30.76,11.15,298.99
1073,24,Female,association_football,DI,97,5820,2943.01,73.29,19.96,11,1,1.76,26.7,10,17,4.29,5.52,30.34,6.59,357.07
1073,24,Female,association_football,DI,113,6780,5324.43,12.99,10.04,3,1,3.24,23.91,26,31,4.28,7.18,47.12,13.56,500.8
1074,26,Female,association_football,DI,102,6120,1110.09,8.03,0.0,1,0,0.68,19.82,12,7,4.42,4.2,10.88,3.44,109.25
1074,26,Female,association_football,DI,84,5040,2909.16,0.0,0.0,0,0,2.38,19.41,16,14,5.02,4.33,34.63,12.25,261.82
1074,26,Female,association_football,DI,98,5880,10873.68,190.52,23.06,20,3,5.72,23.74,32,50,6.05,5.19,110.96,24.11,1200.68
1075,21,Female,association_football,DI,92,5520,8679.95,82.83,22.36,12,2,5.76,21.46,53,34,4.75,6.7,94.35,26.83,886.26
1075,21,Female,association_football,DI,110,6600,1684.61,41.53,9.31,4,1,0.98,25.89,3,5,3.99,5.53,15.31,3.8,201.8
1075,21,Female,association_football,DI,85,5100,3754.27,9.23,0.0,2,0,2.28,22.14,33,17,4.85,5.12,44.17,10.28,349.7
1075,21,Female,association_football,DI,63,3780,1495.96,11.17,0.0,2,0,1.49,19.52,15,7,4.84,5.18,23.75,7.61,148.81
1075,21,Female,association_football,DI,125,7500,8149.23,272.99,98.55,34,8,4.3,23.74,35,24,6.71,5.51,65.19,18.12,1077.0
1075,21,Female,association_football,DI,57,3420,1282.72,0.0,0.0,0,0,1.44,16.83,30,36,4.48,4.48,22.5,8.57,115.44
1076,20,Female,association_football,DI,76,4560,3207.83,34.87,28.36,5,2,2.46,26.51,32,19,4.67,4.95,42.21,9.29,337.78
1076,20,Female,association_football,DI,53,3180,2573.58,12.76,0.0,2,0,2.97,19.34,20,8,4.12,5.82,48.56,15.34,247.1
1076,20,Female,association_football,DI,71,4260,1602.36,0.0,0.0,0,0,1.38,18.28,2,1,4.82,2.96,22.57,7.57,144.21
1076,20,Female,association_football,DI,93,5580,5465.76,202.19,0.0,13,0,4.07,22.23,33,42,5.16,4.72,58.77,18.33,700.31
1077,22,Female,association_football,DI,122,7320,1402.0,22.94,0.0,4,0,0.71,19.88,31,35,5.86,6.77,11.49,3.59,155.79
1077,22,Female,association_football,DI,75,4500,864.63,0.0,0.0,0,0,0.61,11.88,1,1,3.6,3.58,11.53,5.14,77.82
1077,22,Female,association_football,DI,93,5580,8682.64,105.59,44.08,16,4,5.99,30.25,46,49,3.43,5.17,93.36,19.8,925.43
1077,22,Female,association_football,DI,114,6840,5740.18,89.74,24.87,9,2,2.64,27.5,36,40,4.83,5.7,50.35,9.6,624.37
1077,22,Female,association_football,DI,126,7560,6188.93,59.58,0.0,10,0,3.02,19.84,43,53,4.64,6.39,49.12,15.25,630.0
1078,24,Female,association_football,DI,90,5400,5205.91,54.46,0.0,8,0,3.95,22.22,31,34,5.19,4.84,57.84,17.78,534.48
1078,24,Female,association_football,DI,123,7380,6509.7,8.94,0.0,1,0,3.21,20.79,43,52,5.2,5.31,52.92,15.42,596.08
1078,24,Female,association_football,DI,127,7620,3310.74,9.01,0.0,1,0,1.65,19.09,11,10,6.56,4.47,26.07,8.62,307.81
1078,24,Female,association_football,DI,49,2940,2150.25,182.72,185.86,20,11,2.63,27.19,16,13,5.59,5.41,43.88,9.67,444.25
1078,24,Female,association_football,DI,87,5220,194.67,0.0,0.0,0,0,0.1,6.26,0,0,0.0,0.0,2.24,1.67,17.52
1078,24,Female,association_football,DI,88,5280,464.82,0.0,0.0,0,0,0.32,7.44,1,0,3.35,0.0,5.28,4.31,41.83
1079,28,Female,association_football,DI,125,7500,7078.99,129.47,67.17,14,6,3.43,24.95,30,31,5.27,4.47,56.63,13.77,806.06
1079,28,Female,association_football,DI,130,7800,5721.81,32.0,53.07,5,3,2.3,22.48,56,40,5.67,5.79,44.01,10.23,565.5
1079,28,Female,association_football,DI,64,3840,3230.36,42.22,0.0,5,0,2.62,21.95,34,21,5.86,5.38,50.47,11.95,338.58
1080,21,Female,association_football,DI,61,3660,1451.92,7.47,982.53,1,19,1.63,41.48,9,1,6.14,3.18,23.8,3.94,213.84
1080,21,Female,association_football,DI,60,3600,2896.5,185.52,52.02,15,3,2.77,23.48,19,8,5.46,3.6,48.27,11.81,469.98
1080,21,Female,association_football,DI,121,7260,5701.03,70.84,36.92,10,3,2.98,22.54,48,45,7.07,6.82,47.12,13.21,609.26
1080,21,Female,association_football,DI,75,4500,3135.46,0.0,0.0,0,0,2.65,18.08,24,33,5.65,8.15,41.81,14.64,282.19
1080,21,Female,association_football,DI,124,7440,6187.2,10.13,0.0,2,0,3.3,20.31,33,47,4.48,5.38,49.9,16.26,570.05
1080,21,Female,association_football,DI,112,6720,4894.86,104.17,67.86,17,5,2.34,27.33,39,45,6.2,4.82,43.7,8.57,588.33
1081,20,Female,association_football,DI,99,5940,4039.33,0.0,0.0,0,0,2.54,17.14,23,9,5.05,3.84,40.8,14.83,363.54
1081,20,Female,association_football,DI,95,5700,4147.46,26.01,0.0,5,0,2.71,19.17,60,55,7.24,7.86,43.66,14.13,406.91
1081,20,Female,association_football,DI,124,7440,246.48,0.0,0.0,0,0,0.11,6.53,0,0,0.0,0.0,1.99,1.7,22.18
1081,20,Female,association_football,DI,110,6600,8676.97,94.17,77.67,13,6,5.99,24.58,36,33,4.49,5.18,78.88,24.38,915.5
1082,26,Female,association_football,DI,86,5160,4554.1,14.11,0.0,2,0,2.48,21.33,23,15,4.48,4.08,52.95,11.6,426.25
1082,26,Female,association_football,DI,115,6900,6986.42,76.77,79.67,11,3,3.31,28.01,61,50,5.07,5.54,60.75,11.81,732.45
1082,26,Female,association_football,DI,73,4380,3958.99,32.16,7.19,4,1,3.44,23.79,61,34,9.21,8.77,54.23,14.44,397.65
1082,26,Female,association_football,DI,108,6480,3211.08,0.0,0.0,0,0,1.31,18.63,6,1,5.96,3.55,29.73,7.04,289.0
1082,26,Female,association_football,DI,87,5220,4232.23,0.0,0.0,0,0,2.85,19.15,27,25,4.89,5.38,48.65,14.87,380.9
1082,26,Female,association_football,DI,121,7260,5359.82,363.64,3444.36,42,97,2.44,39.18,9,5,4.41,3.48,44.3,6.23,1281.83
1083,22,Female,association_football,DI,114,6840,3953.0,22.94,0.0,3,0,2.01,17.25,32,41,4.21,5.59,34.68,11.67,382.63
1083,22,Female,association_football,DI,122,7320,5067.97,165.35,1197.31,16,46,2.69,39.62,41,25,5.54,5.34,41.54,6.79,819.88
1083,22,Female,association_football,DI,76,4560,866.04,0.0,0.0,0,0,0.6,11.06,3,0,4.01,0.0,11.4,5.39,77.94
1083,22,Female,association_football,DI,118,7080,3749.18,49.05,0.0,6,0,1.86,22.57,48,21,5.49,5.09,31.77,8.22,394.06
1084,23,Female,association_football,DI,124,7440,478.19,0.0,0.0,0,0,0.21,7.7,0,0,0.0,0.0,3.86,2.67,43.04
1084,23,Female,association_football,DI,121,7260,3087.48,8.98,0.0,2,0,1.64,22.24,18,13,5.11,4.84,25.52,7.35,290.48
1084,23,Female,association_football,DI,107,6420,2453.22,31.19,0.0,3,0,1.72,21.21,19,14,4.68,7.92,22.93,8.11,254.19
